date,borough,events_count,borough_normalized_events,day_normalized_events,total_events_by_borough,total_events_by_day
2016-12-24,X,6,0.0003911342894393742,0.3,15340,20
2013-04-13,R,6,0.0006808896958692692,0.13043478260869565,8812,46
2015-12-06,Q,6,0.0005610098176718093,0.18181818181818182,10695,33
2013-08-18,B,6,0.0005208785484851115,0.13043478260869565,11519,46
2016-12-24,M,6,0.00020846362309776944,0.3,28782,20
2015-12-22,R,6,0.0006808896958692692,0.3157894736842105,8812,19
2014-04-18,B,6,0.0005208785484851115,0.16666666666666666,11519,36
2016-08-23,R,6,0.0006808896958692692,0.07142857142857142,8812,84
2015-04-18,Q,6,0.0005610098176718093,0.0967741935483871,10695,62
2014-04-13,B,6,0.0005208785484851115,0.25,11519,24
2013-04-27,R,6,0.0006808896958692692,0.10526315789473684,8812,57
2015-05-24,B,6,0.0005208785484851115,0.17647058823529413,11519,34
2015-11-10,X,6,0.0003911342894393742,0.3,15340,20
2017-06-02,X,6,0.0003911342894393742,0.17647058823529413,15340,34
2016-04-28,X,6,0.0003911342894393742,0.15384615384615385,15340,39
2018-07-31,B,6,0.0005208785484851115,0.11538461538461539,11519,52
2015-08-17,Q,6,0.0005610098176718093,0.16666666666666666,10695,36
2015-08-23,B,6,0.0005208785484851115,0.1935483870967742,11519,31
2017-04-12,M,6,0.00020846362309776944,0.20689655172413793,28782,29
2014-05-25,X,6,0.0003911342894393742,0.20689655172413793,15340,29
2013-12-06,B,6,0.0005208785484851115,0.2222222222222222,11519,27
2015-12-05,R,6,0.0006808896958692692,0.13043478260869565,8812,46
2014-04-30,X,6,0.0003911342894393742,0.24,15340,25
2018-05-24,X,6,0.0003911342894393742,0.2222222222222222,15340,27
2015-04-05,B,6,0.0005208785484851115,0.3157894736842105,11519,19
2015-09-06,Q,6,0.0005610098176718093,0.21428571428571427,10695,28
2016-07-21,R,6,0.0006808896958692692,0.07792207792207792,8812,77
2018-05-25,X,6,0.0003911342894393742,0.23076923076923078,15340,26
2014-08-20,R,6,0.0006808896958692692,0.11764705882352941,8812,51
2017-05-27,B,6,0.0005208785484851115,0.12,11519,50
2016-07-29,X,6,0.0003911342894393742,0.125,15340,48
2015-12-18,R,6,0.0006808896958692692,0.25,8812,24
2015-11-15,X,6,0.0003911342894393742,0.2608695652173913,15340,23
2014-11-14,X,6,0.0003911342894393742,0.2222222222222222,15340,27
2013-06-11,X,6,0.0003911342894393742,0.15789473684210525,15340,38
2016-09-03,R,6,0.0006808896958692692,0.08823529411764706,8812,68
2015-05-27,X,6,0.0003911342894393742,0.20689655172413793,15340,29
2015-07-21,B,6,0.0005208785484851115,0.0759493670886076,11519,79
2015-05-27,R,6,0.0006808896958692692,0.20689655172413793,8812,29
2015-05-27,Q,6,0.0005610098176718093,0.20689655172413793,10695,29
2015-11-06,X,6,0.0003911342894393742,0.2857142857142857,15340,21
2016-12-26,B,6,0.0005208785484851115,0.5,11519,12
2015-11-14,B,6,0.0005208785484851115,0.12,11519,50
2015-08-20,B,6,0.0005208785484851115,0.1111111111111111,11519,54
2014-11-14,Q,6,0.0005610098176718093,0.2222222222222222,10695,27
2017-04-30,X,6,0.0003911342894393742,0.1875,15340,32
2015-06-11,R,6,0.0006808896958692692,0.11320754716981132,8812,53
2016-08-16,Q,6,0.0005610098176718093,0.07792207792207792,10695,77
2016-04-02,Q,6,0.0005610098176718093,0.14634146341463414,10695,41
2014-04-23,M,6,0.00020846362309776944,0.42857142857142855,28782,14
2015-08-20,R,6,0.0006808896958692692,0.1111111111111111,8812,54
2014-11-07,Q,6,0.0005610098176718093,0.20689655172413793,10695,29
2017-04-30,B,6,0.0005208785484851115,0.1875,11519,32
2015-06-11,X,6,0.0003911342894393742,0.11320754716981132,15340,53
2013-05-02,Q,6,0.0005610098176718093,0.2,10695,30
2015-04-23,M,6,0.00020846362309776944,0.46153846153846156,28782,13
2013-07-20,R,6,0.0006808896958692692,0.07142857142857142,8812,84
2017-04-30,R,6,0.0006808896958692692,0.1875,8812,32
2014-09-03,Q,6,0.0005610098176718093,0.25,10695,24
2016-08-19,B,6,0.0005208785484851115,0.13043478260869565,11519,46
2018-01-09,M,6,0.00020846362309776944,0.4,28782,15
2015-03-29,M,6,0.00020846362309776944,0.2857142857142857,28782,21
2017-05-26,R,6,0.0006808896958692692,0.23076923076923078,8812,26
2016-03-29,X,6,0.0003911342894393742,0.3,15340,20
2016-06-09,Q,6,0.0005610098176718093,0.10909090909090909,10695,55
2016-12-15,X,6,0.0003911342894393742,0.3333333333333333,15340,18
2016-06-09,R,6,0.0006808896958692692,0.10909090909090909,8812,55
2016-09-04,B,6,0.0005208785484851115,0.2222222222222222,11519,27
2016-09-04,X,6,0.0003911342894393742,0.2222222222222222,15340,27
2017-12-15,M,6,0.00020846362309776944,0.46153846153846156,28782,13
2016-05-01,R,6,0.0006808896958692692,0.1111111111111111,8812,54
2015-10-19,R,6,0.0006808896958692692,0.2857142857142857,8812,21
2014-12-26,X,6,0.0003911342894393742,0.2727272727272727,15340,22
2016-08-19,R,6,0.0006808896958692692,0.13043478260869565,8812,46
2015-01-16,M,6,0.00020846362309776944,0.3,28782,20
2013-08-19,B,6,0.0005208785484851115,0.17142857142857143,11519,35
2018-05-26,B,6,0.0005208785484851115,0.0821917808219178,11519,73
2015-01-16,Q,6,0.0005610098176718093,0.3,10695,20
2018-09-05,R,6,0.0006808896958692692,0.17142857142857143,8812,35
2017-03-30,M,6,0.00020846362309776944,0.42857142857142855,28782,14
2015-01-10,M,6,0.00020846362309776944,0.17142857142857143,28782,35
2014-01-10,M,6,0.00020846362309776944,0.3157894736842105,28782,19
2016-04-25,M,6,0.00020846362309776944,0.2222222222222222,28782,27
2016-09-05,B,6,0.0005208785484851115,0.4,11519,15
2014-01-15,M,6,0.00020846362309776944,0.42857142857142855,28782,14
2013-10-28,X,6,0.0003911342894393742,0.25,15340,24
2018-08-19,B,6,0.0005208785484851115,0.10344827586206896,11519,58
2016-12-03,R,6,0.0006808896958692692,0.15789473684210525,8812,38
2018-04-30,M,6,0.00020846362309776944,1.0,28782,6
2018-09-03,M,6,0.00020846362309776944,0.3157894736842105,28782,19
2018-09-03,R,6,0.0006808896958692692,0.3157894736842105,8812,19
2017-06-09,R,6,0.0006808896958692692,0.17647058823529413,8812,34
2016-05-15,X,6,0.0003911342894393742,0.15789473684210525,15340,38
2013-11-07,B,6,0.0005208785484851115,0.2857142857142857,11519,21
2018-03-29,M,6,0.00020846362309776944,0.20689655172413793,28782,29
2018-11-06,R,6,0.0006808896958692692,0.2608695652173913,8812,23
2015-09-04,B,6,0.0005208785484851115,0.16216216216216217,11519,37
2017-05-26,X,6,0.0003911342894393742,0.23076923076923078,15340,26
2017-01-21,Q,6,0.0005610098176718093,0.18181818181818182,10695,33
2018-01-09,X,6,0.0003911342894393742,0.4,15340,15
2017-02-09,M,6,0.00020846362309776944,0.5454545454545454,28782,11
2014-09-04,X,6,0.0003911342894393742,0.1935483870967742,15340,31
2018-12-07,M,6,0.00020846362309776944,0.35294117647058826,28782,17
2018-11-06,B,6,0.0005208785484851115,0.2608695652173913,11519,23
2016-04-02,X,6,0.0003911342894393742,0.14634146341463414,15340,41
2018-11-13,R,6,0.0006808896958692692,0.25,8812,24
2015-04-30,X,6,0.0003911342894393742,0.2857142857142857,15340,21
2015-04-04,X,6,0.0003911342894393742,0.15789473684210525,15340,38
2017-04-04,X,6,0.0003911342894393742,0.24,15340,25
2017-07-19,Q,6,0.0005610098176718093,0.10344827586206896,10695,58
2014-06-12,B,6,0.0005208785484851115,0.08450704225352113,11519,71
2014-09-01,Q,6,0.0005610098176718093,0.2857142857142857,10695,21
2016-07-22,R,6,0.0006808896958692692,0.11320754716981132,8812,53
2018-06-07,X,6,0.0003911342894393742,0.12244897959183673,15340,49
2018-11-12,R,6,0.0006808896958692692,0.46153846153846156,8812,13
2013-04-25,Q,6,0.0005610098176718093,0.21428571428571427,10695,28
2013-01-27,X,6,0.0003911342894393742,0.375,15340,16
2016-12-07,M,6,0.00020846362309776944,0.3,28782,20
2018-05-27,X,6,0.0003911342894393742,0.16216216216216217,15340,37
2013-06-12,Q,6,0.0005610098176718093,0.1935483870967742,10695,31
2018-08-20,Q,6,0.0005610098176718093,0.1935483870967742,10695,31
2017-08-20,R,6,0.0006808896958692692,0.11538461538461539,8812,52
2013-10-17,Q,6,0.0005610098176718093,0.14634146341463414,10695,41
2017-01-14,M,6,0.00020846362309776944,0.2857142857142857,28782,21
2018-10-16,Q,6,0.0005610098176718093,0.16666666666666666,10695,36
2017-06-07,X,6,0.0003911342894393742,0.12,15340,50
2018-04-04,M,6,0.00020846362309776944,0.18181818181818182,28782,33
2016-12-15,M,6,0.00020846362309776944,0.3333333333333333,28782,18
2015-08-21,R,6,0.0006808896958692692,0.11764705882352941,8812,51
2017-04-21,R,6,0.0006808896958692692,0.3157894736842105,8812,19
2014-08-19,X,6,0.0003911342894393742,0.10344827586206896,15340,58
2015-11-06,M,6,0.00020846362309776944,0.2857142857142857,28782,21
2015-08-15,R,6,0.0006808896958692692,0.0625,8812,96
2017-11-12,Q,6,0.0005610098176718093,0.16666666666666666,10695,36
2015-06-12,Q,6,0.0005610098176718093,0.125,10695,48
2016-12-03,B,6,0.0005208785484851115,0.15789473684210525,11519,38
2017-11-12,R,6,0.0006808896958692692,0.16666666666666666,8812,36
2017-02-19,X,6,0.0003911342894393742,0.42857142857142855,15340,14
2014-01-23,M,6,0.00020846362309776944,0.5454545454545454,28782,11
2015-06-12,B,6,0.0005208785484851115,0.125,11519,48
2014-02-14,R,6,0.0006808896958692692,0.1,8812,60
2017-12-26,M,6,0.00020846362309776944,0.3157894736842105,28782,19
2017-06-07,Q,6,0.0005610098176718093,0.12,10695,50
2014-11-13,B,6,0.0005208785484851115,0.3,11519,20
2014-04-04,X,6,0.0003911342894393742,0.25,15340,24
2014-11-13,M,6,0.00020846362309776944,0.3,28782,20
2016-11-15,X,6,0.0003911342894393742,0.3157894736842105,15340,19
2016-05-26,Q,6,0.0005610098176718093,0.13043478260869565,10695,46
2015-10-31,R,6,0.0006808896958692692,0.10909090909090909,8812,55
2014-09-02,Q,6,0.0005610098176718093,0.1875,10695,32
2016-06-08,Q,6,0.0005610098176718093,0.11538461538461539,10695,52
2016-11-13,M,6,0.00020846362309776944,0.2222222222222222,28782,27
2014-11-07,X,6,0.0003911342894393742,0.20689655172413793,15340,29
2014-05-22,B,6,0.0005208785484851115,0.11764705882352941,11519,51
2015-04-25,R,6,0.0006808896958692692,0.08695652173913043,8812,69
2014-07-22,B,6,0.0005208785484851115,0.0967741935483871,11519,62
2017-01-14,X,6,0.0003911342894393742,0.2857142857142857,15340,21
2017-06-08,Q,6,0.0005610098176718093,0.16216216216216217,10695,37
2018-02-14,B,6,0.0005208785484851115,0.13953488372093023,11519,43
2018-09-06,X,6,0.0003911342894393742,0.14285714285714285,15340,42
2017-06-08,X,6,0.0003911342894393742,0.16216216216216217,15340,37
2015-10-30,X,6,0.0003911342894393742,0.1935483870967742,15340,31
2015-06-08,R,6,0.0006808896958692692,0.3157894736842105,8812,19
2016-10-30,M,6,0.00020846362309776944,0.17647058823529413,28782,34
2018-03-28,M,6,0.00020846362309776944,0.23076923076923078,28782,26
2015-11-06,R,6,0.0006808896958692692,0.2857142857142857,8812,21
2018-04-22,Q,6,0.0005610098176718093,0.13953488372093023,10695,43
2014-10-17,B,6,0.0005208785484851115,0.15,11519,40
2014-05-26,Q,6,0.0005610098176718093,0.16666666666666666,10695,36
2014-06-08,Q,6,0.0005610098176718093,0.16666666666666666,10695,36
2015-04-03,X,6,0.0003911342894393742,0.23076923076923078,15340,26
2014-10-02,X,5,0.0003259452411994785,0.11363636363636363,15340,44
2013-08-19,Q,5,0.0004675081813931744,0.14285714285714285,10695,35
2015-10-23,B,5,0.00043406545707092627,0.15151515151515152,11519,33
2017-07-05,R,5,0.0005674080798910577,0.10416666666666667,8812,48
2014-01-03,M,5,0.00017371968591480786,0.3333333333333333,28782,15
2014-01-15,X,5,0.0003259452411994785,0.35714285714285715,15340,14
2013-01-31,M,5,0.00017371968591480786,0.5555555555555556,28782,9
2014-08-24,R,5,0.0005674080798910577,0.1,8812,50
2013-07-10,B,5,0.00043406545707092627,0.07692307692307693,11519,65
2013-07-30,X,5,0.0003259452411994785,0.08333333333333333,15340,60
2018-01-19,X,5,0.0003259452411994785,0.5,15340,10
2017-01-22,X,5,0.0003259452411994785,0.45454545454545453,15340,11
2015-01-15,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2016-12-30,X,5,0.0003259452411994785,0.35714285714285715,15340,14
2013-08-09,Q,5,0.0004675081813931744,0.09259259259259259,10695,54
2016-10-10,M,5,0.00017371968591480786,0.29411764705882354,28782,17
2017-07-05,Q,5,0.0004675081813931744,0.10416666666666667,10695,48
2014-01-31,X,5,0.0003259452411994785,0.3125,15340,16
2015-10-09,B,5,0.00043406545707092627,0.2,11519,25
2013-10-11,Q,5,0.0004675081813931744,0.14705882352941177,10695,34
2019-01-02,M,5,0.00017371968591480786,0.625,28782,8
2015-10-12,X,5,0.0003259452411994785,0.20833333333333334,15340,24
2017-08-06,R,5,0.0005674080798910577,0.06756756756756757,8812,74
2015-10-01,Q,5,0.0004675081813931744,0.16129032258064516,10695,31
2016-10-09,B,5,0.00043406545707092627,0.15151515151515152,11519,33
2014-12-13,Q,5,0.0004675081813931744,0.12195121951219512,10695,41
2013-10-10,B,5,0.00043406545707092627,0.09259259259259259,11519,54
2017-08-08,R,5,0.0005674080798910577,0.09090909090909091,8812,55
2015-08-24,R,5,0.0005674080798910577,0.17857142857142858,8812,28
2015-12-12,B,5,0.00043406545707092627,0.12195121951219512,11519,41
2016-12-22,X,5,0.0003259452411994785,0.4166666666666667,15340,12
2018-01-13,Q,5,0.0004675081813931744,0.16129032258064516,10695,31
2018-07-05,R,5,0.0005674080798910577,0.0641025641025641,8812,78
2016-01-23,M,5,0.00017371968591480786,0.17857142857142858,28782,28
2013-07-08,B,5,0.00043406545707092627,0.16666666666666666,11519,30
2018-01-31,X,5,0.0003259452411994785,0.5555555555555556,15340,9
2014-08-22,Q,5,0.0004675081813931744,0.1282051282051282,10695,39
2014-12-31,X,5,0.0003259452411994785,0.3125,15340,16
2017-01-14,R,5,0.0005674080798910577,0.23809523809523808,8812,21
2014-01-19,X,5,0.0003259452411994785,0.35714285714285715,15340,14
2014-08-22,R,5,0.0005674080798910577,0.1282051282051282,8812,39
2018-12-17,M,5,0.00017371968591480786,0.7142857142857143,28782,7
2015-12-23,R,5,0.0005674080798910577,0.35714285714285715,8812,14
2017-10-23,M,5,0.00017371968591480786,0.5555555555555556,28782,9
2016-10-05,M,5,0.00017371968591480786,0.22727272727272727,28782,22
2017-12-19,X,5,0.0003259452411994785,0.2631578947368421,15340,19
2017-01-31,X,5,0.0003259452411994785,0.2631578947368421,15340,19
2018-07-06,Q,5,0.0004675081813931744,0.09615384615384616,10695,52
2016-12-17,R,5,0.0005674080798910577,0.1388888888888889,8812,36
2013-01-23,M,5,0.00017371968591480786,0.5,28782,10
2015-10-20,Q,5,0.0004675081813931744,0.1724137931034483,10695,29
2017-10-06,X,5,0.0003259452411994785,0.2631578947368421,15340,19
2014-07-29,X,5,0.0003259452411994785,0.07692307692307693,15340,65
2015-01-14,X,5,0.0003259452411994785,0.45454545454545453,15340,11
2017-08-18,B,5,0.00043406545707092627,0.13157894736842105,11519,38
2014-02-01,M,5,0.00017371968591480786,0.17857142857142858,28782,28
2013-07-29,B,5,0.00043406545707092627,0.15625,11519,32
2014-02-01,R,5,0.0005674080798910577,0.17857142857142858,8812,28
2015-01-19,M,5,0.00017371968591480786,0.23809523809523808,28782,21
2016-01-14,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2016-10-23,Q,5,0.0004675081813931744,0.14705882352941177,10695,34
2015-01-23,M,5,0.00017371968591480786,0.3333333333333333,28782,15
2015-12-23,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2013-08-21,B,5,0.00043406545707092627,0.09803921568627451,11519,51
2017-08-21,Q,5,0.0004675081813931744,0.11904761904761904,10695,42
2018-10-05,X,5,0.0003259452411994785,0.16129032258064516,15340,31
2016-10-06,R,5,0.0005674080798910577,0.16129032258064516,8812,31
2017-07-07,R,5,0.0005674080798910577,0.11627906976744186,8812,43
2013-02-01,M,5,0.00017371968591480786,0.5555555555555556,28782,9
2018-08-20,R,5,0.0005674080798910577,0.16129032258064516,8812,31
2016-12-17,Q,5,0.0004675081813931744,0.1388888888888889,10695,36
2015-10-07,B,5,0.00043406545707092627,0.16129032258064516,11519,31
2014-01-02,M,5,0.00017371968591480786,0.5,28782,10
2017-12-22,M,5,0.00017371968591480786,0.45454545454545453,28782,11
2014-07-06,X,5,0.0003259452411994785,0.13157894736842105,15340,38
2015-12-17,X,5,0.0003259452411994785,0.23809523809523808,15340,21
2015-10-23,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2013-07-09,X,5,0.0003259452411994785,0.07936507936507936,15340,63
2017-10-08,B,5,0.00043406545707092627,0.11904761904761904,11519,42
2018-10-02,Q,5,0.0004675081813931744,0.11904761904761904,10695,42
2015-12-17,R,5,0.0005674080798910577,0.23809523809523808,8812,21
2014-10-12,R,5,0.0005674080798910577,0.13513513513513514,8812,37
2016-10-21,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2013-07-06,R,5,0.0005674080798910577,0.06756756756756757,8812,74
2015-01-01,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2016-08-08,Q,5,0.0004675081813931744,0.15625,10695,32
2017-10-02,M,5,0.00017371968591480786,0.5,28782,10
2014-08-06,B,5,0.00043406545707092627,0.078125,11519,64
2014-08-18,Q,5,0.0004675081813931744,0.12195121951219512,10695,41
2018-10-23,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2016-10-08,R,5,0.0005674080798910577,0.078125,8812,64
2016-10-11,Q,5,0.0004675081813931744,0.1388888888888889,10695,36
2013-12-31,M,5,0.00017371968591480786,0.45454545454545453,28782,11
2017-08-22,R,5,0.0005674080798910577,0.06493506493506493,8812,77
2014-01-20,B,5,0.00043406545707092627,0.25,11519,20
2015-10-07,X,5,0.0003259452411994785,0.16129032258064516,15340,31
2013-07-28,X,5,0.0003259452411994785,0.09615384615384616,15340,52
2015-02-01,X,5,0.0003259452411994785,0.3333333333333333,15340,15
2016-10-07,B,5,0.00043406545707092627,0.2631578947368421,11519,19
2016-07-08,X,5,0.0003259452411994785,0.11904761904761904,15340,42
2013-10-04,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2015-10-21,X,5,0.0003259452411994785,0.15625,15340,32
2018-08-19,X,5,0.0003259452411994785,0.08620689655172414,15340,58
2018-12-30,M,5,0.00017371968591480786,0.38461538461538464,28782,13
2018-01-23,X,5,0.0003259452411994785,0.3333333333333333,15340,15
2013-12-18,X,5,0.0003259452411994785,0.29411764705882354,15340,17
2013-12-13,B,5,0.00043406545707092627,0.25,11519,20
2014-10-12,B,5,0.00043406545707092627,0.13513513513513514,11519,37
2014-12-20,R,5,0.0005674080798910577,0.14705882352941177,8812,34
2014-01-20,M,5,0.00017371968591480786,0.25,28782,20
2014-01-27,M,5,0.00017371968591480786,0.5555555555555556,28782,9
2015-09-25,B,5,0.00043406545707092627,0.15625,11519,32
2018-12-23,B,5,0.00043406545707092627,0.22727272727272727,11519,22
2014-01-17,X,5,0.0003259452411994785,0.3333333333333333,15340,15
2013-12-28,B,5,0.00043406545707092627,0.23809523809523808,11519,21
2017-09-01,B,5,0.00043406545707092627,0.19230769230769232,11519,26
2018-12-27,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2014-08-03,Q,5,0.0004675081813931744,0.11363636363636363,10695,44
2014-08-01,Q,5,0.0004675081813931744,0.1111111111111111,10695,45
2013-12-26,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2014-08-01,R,5,0.0005674080798910577,0.1111111111111111,8812,45
2014-09-16,X,5,0.0003259452411994785,0.15151515151515152,15340,33
2014-09-02,X,5,0.0003259452411994785,0.15625,15340,32
2014-09-16,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2014-01-26,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2013-07-22,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2014-12-21,R,5,0.0005674080798910577,0.19230769230769232,8812,26
2013-07-22,B,5,0.00043406545707092627,0.15151515151515152,11519,33
2016-09-15,R,5,0.0005674080798910577,0.11904761904761904,8812,42
2015-09-15,X,5,0.0003259452411994785,0.25,15340,20
2014-01-17,M,5,0.00017371968591480786,0.3333333333333333,28782,15
2014-01-07,X,5,0.0003259452411994785,0.4166666666666667,15340,12
2015-10-22,X,5,0.0003259452411994785,0.16666666666666666,15340,30
2014-09-03,X,5,0.0003259452411994785,0.20833333333333334,15340,24
2015-09-03,B,5,0.00043406545707092627,0.12195121951219512,11519,41
2015-12-21,R,5,0.0005674080798910577,0.35714285714285715,8812,14
2013-07-17,B,5,0.00043406545707092627,0.078125,11519,64
2015-09-03,Q,5,0.0004675081813931744,0.12195121951219512,10695,41
2016-09-01,R,5,0.0005674080798910577,0.1,8812,50
2014-09-17,X,5,0.0003259452411994785,0.20833333333333334,15340,24
2016-12-20,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2013-09-01,Q,5,0.0004675081813931744,0.17857142857142858,10695,28
2013-07-15,Q,5,0.0004675081813931744,0.125,10695,40
2018-01-28,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2014-09-19,R,5,0.0005674080798910577,0.1282051282051282,8812,39
2014-07-15,B,5,0.00043406545707092627,0.0847457627118644,11519,59
2015-12-14,R,5,0.0005674080798910577,0.5,8812,10
2015-12-28,R,5,0.0005674080798910577,0.5,8812,10
2018-08-31,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2015-12-16,R,5,0.0005674080798910577,0.2631578947368421,8812,19
2018-08-31,X,5,0.0003259452411994785,0.13157894736842105,15340,38
2016-09-18,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2017-01-28,R,5,0.0005674080798910577,0.15625,8812,32
2015-12-16,M,5,0.00017371968591480786,0.2631578947368421,28782,19
2015-09-01,Q,5,0.0004675081813931744,0.13157894736842105,10695,38
2015-09-18,X,5,0.0003259452411994785,0.20833333333333334,15340,24
2013-12-22,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2014-09-18,X,5,0.0003259452411994785,0.15625,15340,32
2014-09-18,Q,5,0.0004675081813931744,0.15625,10695,32
2014-09-18,B,5,0.00043406545707092627,0.15625,11519,32
2017-09-17,X,5,0.0003259452411994785,0.10869565217391304,15340,46
2016-01-17,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2013-09-01,X,5,0.0003259452411994785,0.17857142857142858,15340,28
2016-01-28,X,5,0.0003259452411994785,0.3125,15340,16
2016-12-14,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2018-07-15,B,5,0.00043406545707092627,0.09259259259259259,11519,54
2013-09-15,B,5,0.00043406545707092627,0.13513513513513514,11519,37
2015-01-07,X,5,0.0003259452411994785,0.5,15340,10
2016-12-21,M,5,0.00017371968591480786,0.2777777777777778,28782,18
2018-09-06,R,5,0.0005674080798910577,0.11904761904761904,8812,42
2015-12-26,M,5,0.00017371968591480786,0.21739130434782608,28782,23
2018-09-11,X,5,0.0003259452411994785,0.13513513513513514,15340,37
2018-09-11,R,5,0.0005674080798910577,0.13513513513513514,8812,37
2014-09-11,X,5,0.0003259452411994785,0.15625,15340,32
2013-09-11,Q,5,0.0004675081813931744,0.22727272727272727,10695,22
2018-07-18,B,5,0.00043406545707092627,0.07142857142857142,11519,70
2017-09-06,Q,5,0.0004675081813931744,0.16129032258064516,10695,31
2017-09-06,X,5,0.0003259452411994785,0.16129032258064516,15340,31
2015-09-10,B,5,0.00043406545707092627,0.1724137931034483,11519,29
2017-01-08,X,5,0.0003259452411994785,0.35714285714285715,15340,14
2017-08-15,Q,5,0.0004675081813931744,0.08771929824561403,10695,57
2013-07-19,X,5,0.0003259452411994785,0.10204081632653061,15340,49
2018-01-27,Q,5,0.0004675081813931744,0.14285714285714285,10695,35
2013-01-27,M,5,0.00017371968591480786,0.3125,28782,16
2018-12-26,M,5,0.00017371968591480786,0.4166666666666667,28782,12
2014-09-07,B,5,0.00043406545707092627,0.11627906976744186,11519,43
2016-01-09,R,5,0.0005674080798910577,0.15151515151515152,8812,33
2016-08-15,Q,5,0.0004675081813931744,0.1724137931034483,10695,29
2014-09-09,Q,5,0.0004675081813931744,0.14285714285714285,10695,35
2014-01-09,X,5,0.0003259452411994785,0.5,15340,10
2018-10-16,B,5,0.00043406545707092627,0.1388888888888889,11519,36
2016-07-19,R,5,0.0005674080798910577,0.07575757575757576,8812,66
2015-09-08,X,5,0.0003259452411994785,0.21739130434782608,15340,23
2017-10-16,M,5,0.00017371968591480786,0.7142857142857143,28782,7
2015-12-26,B,5,0.00043406545707092627,0.21739130434782608,11519,23
2018-01-26,X,5,0.0003259452411994785,0.5,15340,10
2016-09-05,M,5,0.00017371968591480786,0.3333333333333333,28782,15
2015-01-16,X,5,0.0003259452411994785,0.25,15340,20
2017-09-03,B,5,0.00043406545707092627,0.11904761904761904,11519,42
2017-01-26,M,5,0.00017371968591480786,0.5555555555555556,28782,9
2018-08-13,X,5,0.0003259452411994785,0.13513513513513514,15340,37
2013-08-14,B,5,0.00043406545707092627,0.09259259259259259,11519,54
2017-09-03,Q,5,0.0004675081813931744,0.11904761904761904,10695,42
2017-09-03,X,5,0.0003259452411994785,0.11904761904761904,15340,42
2014-09-14,B,5,0.00043406545707092627,0.13157894736842105,11519,38
2018-10-17,B,5,0.00043406545707092627,0.15625,11519,32
2013-09-04,X,5,0.0003259452411994785,0.25,15340,20
2013-09-14,Q,5,0.0004675081813931744,0.09433962264150944,10695,53
2016-01-07,X,5,0.0003259452411994785,0.38461538461538464,15340,13
2018-09-13,X,5,0.0003259452411994785,0.11904761904761904,15340,42
2018-09-13,Q,5,0.0004675081813931744,0.11904761904761904,10695,42
2017-09-13,Q,5,0.0004675081813931744,0.17857142857142858,10695,28
2015-10-15,Q,5,0.0004675081813931744,0.15625,10695,32
2016-08-01,Q,5,0.0004675081813931744,0.18518518518518517,10695,27
2014-10-22,B,5,0.00043406545707092627,0.1388888888888889,11519,36
2018-07-17,X,5,0.0003259452411994785,0.08928571428571429,15340,56
2018-09-04,R,5,0.0005674080798910577,0.14285714285714285,8812,35
2014-09-05,Q,5,0.0004675081813931744,0.15151515151515152,10695,33
2014-09-05,R,5,0.0005674080798910577,0.15151515151515152,8812,33
2017-01-07,R,5,0.0005674080798910577,0.14705882352941177,8812,34
2015-10-15,X,5,0.0003259452411994785,0.15625,15340,32
2016-08-31,R,5,0.0005674080798910577,0.09433962264150944,8812,53
2019-01-05,M,5,0.00017371968591480786,0.35714285714285715,28782,14
2016-10-22,R,5,0.0005674080798910577,0.06756756756756757,8812,74
2014-01-04,M,5,0.00017371968591480786,0.22727272727272727,28782,22
2014-08-26,X,5,0.0003259452411994785,0.1,15340,50
2016-07-11,B,5,0.00043406545707092627,0.22727272727272727,11519,22
2013-12-30,M,5,0.00017371968591480786,0.625,28782,8
2018-09-26,B,5,0.00043406545707092627,0.13513513513513514,11519,37
2015-08-17,R,5,0.0005674080798910577,0.1388888888888889,8812,36
2013-12-17,X,5,0.0003259452411994785,0.3125,15340,16
2016-08-26,R,5,0.0005674080798910577,0.09433962264150944,8812,53
2013-07-12,X,5,0.0003259452411994785,0.09433962264150944,15340,53
2016-01-12,X,5,0.0003259452411994785,0.45454545454545453,15340,11
2017-01-24,X,5,0.0003259452411994785,0.2777777777777778,15340,18
2014-01-04,B,5,0.00043406545707092627,0.22727272727272727,11519,22
